house,segment_id,source_file,protocol_role,block_id,block_role,validation_fold,row_start_inclusive,row_end_exclusive,row_count,valid_target_start_inclusive,valid_target_end_exclusive,valid_target_count,appliance,column_present,training_folds,finite_valid_targets,missing_valid_targets,on_valid_target_samples,on_valid_target_duration_seconds,complete_episodes,dependency_contained_complete_episodes,left_censored_runs,right_censored_runs
1,redd_house1_7,redd/redd_house1_7.csv,protocol_r_population,B4,development,F4,19459,25946,6487,19714,25938,6224,fridge,True,F1;F2;F3,6224,0,1353,4059,5,4,0,1
1,redd_house1_7,redd/redd_house1_7.csv,protocol_r_population,B4,development,F4,19459,25946,6487,19714,25938,6224,microwave,True,F1;F2;F3,6224,0,17,51,1,1,0,0
1,redd_house1_7,redd/redd_house1_7.csv,protocol_r_population,B4,development,F4,19459,25946,6487,19714,25938,6224,dish washer,True,F1;F2;F3,6224,0,0,0,0,0,0,0
1,redd_house1_7,redd/redd_house1_7.csv,protocol_r_population,B4,development,F4,19459,25946,6487,19714,25938,6224,washer dryer,True,F1;F2;F3,6224,0,0,0,0,0,0,0
1,redd_house1_7,redd/redd_house1_7.csv,protocol_r_population,B5,locked_test,,25946,32433,6487,26201,32425,6224,fridge,True,,6224,0,1255,3765,4,4,1,0
1,redd_house1_7,redd/redd_house1_7.csv,protocol_r_population,B5,locked_test,,25946,32433,6487,26201,32425,6224,microwave,True,,6224,0,0,0,0,0,0,0
1,redd_house1_7,redd/redd_house1_7.csv,protocol_r_population,B5,locked_test,,25946,32433,6487,26201,32425,6224,dish washer,True,,6224,0,0,0,0,0,0,0
1,redd_house1_7,redd/redd_house1_7.csv,protocol_r_population,B5,locked_test,,25946,32433,6487,26201,32425,6224,washer dryer,True,,6224,0,0,0,0,0,0,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B1,development,F1,0,5096,5096,255,5088,4833,fridge,True,F2;F3;F4,4833,0,1059,3177,3,3,0,1
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B1,development,F1,0,5096,5096,255,5088,4833,microwave,True,F2;F3;F4,4833,0,48,144,1,1,0,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B1,development,F1,0,5096,5096,255,5088,4833,dish washer,True,F2;F3;F4,4833,0,0,0,0,0,0,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B1,development,F1,0,5096,5096,255,5088,4833,washer dryer,True,F2;F3;F4,4833,0,0,0,0,0,0,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B2,development,F2,5096,10192,5096,5351,10184,4833,fridge,True,F1;F3;F4,4833,0,1078,3234,3,3,1,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B2,development,F2,5096,10192,5096,5351,10184,4833,microwave,True,F1;F3;F4,4833,0,0,0,0,0,0,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B2,development,F2,5096,10192,5096,5351,10184,4833,dish washer,True,F1;F3;F4,4833,0,0,0,0,0,0,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B2,development,F2,5096,10192,5096,5351,10184,4833,washer dryer,True,F1;F3;F4,4833,0,0,0,0,0,0,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B3,development,F3,10192,15288,5096,10447,15280,4833,fridge,True,F1;F2;F4,4833,0,1778,5334,6,6,0,1
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B3,development,F3,10192,15288,5096,10447,15280,4833,microwave,True,F1;F2;F4,4833,0,40,120,3,3,0,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B3,development,F3,10192,15288,5096,10447,15280,4833,dish washer,True,F1;F2;F4,4833,0,320,960,9,9,0,1
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B3,development,F3,10192,15288,5096,10447,15280,4833,washer dryer,True,F1;F2;F4,4833,0,0,0,0,0,0,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B4,development,F4,15288,20384,5096,15543,20376,4833,fridge,True,F1;F2;F3,4833,0,902,2706,3,3,1,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B4,development,F4,15288,20384,5096,15543,20376,4833,microwave,True,F1;F2;F3,4833,0,0,0,0,0,0,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B4,development,F4,15288,20384,5096,15543,20376,4833,dish washer,True,F1;F2;F3,4833,0,1426,4278,10,10,1,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B4,development,F4,15288,20384,5096,15543,20376,4833,washer dryer,True,F1;F2;F3,4833,0,0,0,0,0,0,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B5,locked_test,,20384,25480,5096,20639,25472,4833,fridge,True,,4833,0,1008,3024,4,3,0,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B5,locked_test,,20384,25480,5096,20639,25472,4833,microwave,True,,4833,0,0,0,0,0,0,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B5,locked_test,,20384,25480,5096,20639,25472,4833,dish washer,True,,4833,0,0,0,0,0,0,0
1,redd_house1_8,redd/redd_house1_8.csv,protocol_r_population,B5,locked_test,,20384,25480,5096,20639,25472,4833,washer dryer,True,,4833,0,0,0,0,0,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B1,development,F1,0,6745,6745,255,6737,6482,fridge,True,F2;F3;F4,6482,0,1336,4008,7,7,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B1,development,F1,0,6745,6745,255,6737,6482,microwave,True,F2;F3;F4,6482,0,64,192,4,4,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B1,development,F1,0,6745,6745,255,6737,6482,dish washer,True,F2;F3;F4,6482,0,0,0,0,0,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B1,development,F1,0,6745,6745,255,6737,6482,washer dryer,True,F2;F3;F4,6482,0,0,0,0,0,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B2,development,F2,6745,13490,6745,7000,13482,6482,fridge,True,F1;F3;F4,6482,0,2111,6333,5,5,0,1
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B2,development,F2,6745,13490,6745,7000,13482,6482,microwave,True,F1;F3;F4,6482,0,0,0,0,0,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B2,development,F2,6745,13490,6745,7000,13482,6482,dish washer,True,F1;F3;F4,6482,0,0,0,0,0,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B2,development,F2,6745,13490,6745,7000,13482,6482,washer dryer,True,F1;F3;F4,6482,0,0,0,0,0,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B3,development,F3,13490,20235,6745,13745,20227,6482,fridge,True,F1;F2;F4,6482,0,1420,4260,10,10,1,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B3,development,F3,13490,20235,6745,13745,20227,6482,microwave,True,F1;F2;F4,6482,0,64,192,2,2,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B3,development,F3,13490,20235,6745,13745,20227,6482,dish washer,True,F1;F2;F4,6482,0,1,3,0,0,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B3,development,F3,13490,20235,6745,13745,20227,6482,washer dryer,True,F1;F2;F4,6482,0,0,0,0,0,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B4,development,F4,20235,26980,6745,20490,26972,6482,fridge,True,F1;F2;F3,6482,0,1413,4239,5,5,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B4,development,F4,20235,26980,6745,20490,26972,6482,microwave,True,F1;F2;F3,6482,0,0,0,0,0,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B4,development,F4,20235,26980,6745,20490,26972,6482,dish washer,True,F1;F2;F3,6482,0,0,0,0,0,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B4,development,F4,20235,26980,6745,20490,26972,6482,washer dryer,True,F1;F2;F3,6482,0,0,0,0,0,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B5,locked_test,,26980,33725,6745,27235,33717,6482,fridge,True,,6482,0,1380,4140,5,5,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B5,locked_test,,26980,33725,6745,27235,33717,6482,microwave,True,,6482,0,106,318,4,4,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B5,locked_test,,26980,33725,6745,27235,33717,6482,dish washer,True,,6482,0,0,0,0,0,0,0
1,redd_house1_9,redd/redd_house1_9.csv,protocol_r_population,B5,locked_test,,26980,33725,6745,27235,33717,6482,washer dryer,True,,6482,0,0,0,0,0,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B1,development,F1,0,5843,5843,255,5835,5580,fridge,True,F2;F3;F4,5580,0,1319,3957,8,8,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B1,development,F1,0,5843,5843,255,5835,5580,microwave,True,F2;F3;F4,5580,0,19,57,1,1,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B1,development,F1,0,5843,5843,255,5835,5580,dish washer,True,F2;F3;F4,5580,0,2,6,0,0,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B1,development,F1,0,5843,5843,255,5835,5580,washer dryer,True,F2;F3;F4,5580,0,0,0,0,0,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B2,development,F2,5843,11686,5843,6098,11678,5580,fridge,True,F1;F3;F4,5580,0,2541,7623,17,17,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B2,development,F2,5843,11686,5843,6098,11678,5580,microwave,True,F1;F3;F4,5580,0,368,1104,12,12,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B2,development,F2,5843,11686,5843,6098,11678,5580,dish washer,True,F1;F3;F4,5580,0,0,0,0,0,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B2,development,F2,5843,11686,5843,6098,11678,5580,washer dryer,True,F1;F3;F4,5580,0,0,0,0,0,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B3,development,F3,11686,17530,5844,11941,17522,5581,fridge,True,F1;F2;F4,5581,0,1212,3636,4,4,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B3,development,F3,11686,17530,5844,11941,17522,5581,microwave,True,F1;F2;F4,5581,0,53,159,1,1,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B3,development,F3,11686,17530,5844,11941,17522,5581,dish washer,True,F1;F2;F4,5581,0,1873,5619,19,19,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B3,development,F3,11686,17530,5844,11941,17522,5581,washer dryer,True,F1;F2;F4,5581,0,0,0,0,0,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B4,development,F4,17530,23373,5843,17785,23365,5580,fridge,True,F1;F2;F3,5580,0,1562,4686,9,9,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B4,development,F4,17530,23373,5843,17785,23365,5580,microwave,True,F1;F2;F3,5580,0,164,492,8,8,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B4,development,F4,17530,23373,5843,17785,23365,5580,dish washer,True,F1;F2;F3,5580,0,1,3,0,0,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B4,development,F4,17530,23373,5843,17785,23365,5580,washer dryer,True,F1;F2;F3,5580,0,262,786,5,5,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B5,locked_test,,23373,29217,5844,23628,29209,5581,fridge,True,,5581,0,1421,4263,4,4,0,1
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B5,locked_test,,23373,29217,5844,23628,29209,5581,microwave,True,,5581,0,0,0,0,0,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B5,locked_test,,23373,29217,5844,23628,29209,5581,dish washer,True,,5581,0,0,0,0,0,0,0
1,redd_house1_10,redd/redd_house1_10.csv,protocol_r_population,B5,locked_test,,23373,29217,5844,23628,29209,5581,washer dryer,True,,5581,0,0,0,0,0,0,0
2,redd_house2_0,redd/redd_house2_0.csv,protocol_x_held_out_house,PX,protocol_x,,0,34429,34429,255,34421,34166,fridge,True,,34166,0,13683,41049,44,44,1,1
2,redd_house2_0,redd/redd_house2_0.csv,protocol_x_held_out_house,PX,protocol_x,,0,34429,34429,255,34421,34166,microwave,True,,34166,0,5679,17037,9,9,0,1
2,redd_house2_0,redd/redd_house2_0.csv,protocol_x_held_out_house,PX,protocol_x,,0,34429,34429,255,34421,34166,dish washer,True,,34166,0,908,2724,9,9,0,0
2,redd_house2_0,redd/redd_house2_0.csv,protocol_x_held_out_house,PX,protocol_x,,0,34429,34429,255,34421,34166,washer dryer,True,,34166,0,0,0,0,0,0,0
2,redd_house2_1,redd/redd_house2_1.csv,protocol_x_held_out_house,PX,protocol_x,,0,48110,48110,255,48102,47847,fridge,True,,47847,0,18445,55335,78,77,0,0
2,redd_house2_1,redd/redd_house2_1.csv,protocol_x_held_out_house,PX,protocol_x,,0,48110,48110,255,48102,47847,microwave,True,,47847,0,4192,12576,5,5,0,0
2,redd_house2_1,redd/redd_house2_1.csv,protocol_x_held_out_house,PX,protocol_x,,0,48110,48110,255,48102,47847,dish washer,True,,47847,0,930,2790,10,10,0,0
2,redd_house2_1,redd/redd_house2_1.csv,protocol_x_held_out_house,PX,protocol_x,,0,48110,48110,255,48102,47847,washer dryer,True,,47847,0,0,0,0,0,0,0
2,redd_house2_2,redd/redd_house2_2.csv,protocol_x_held_out_house,PX,protocol_x,,0,29378,29378,255,29370,29115,fridge,True,,29115,0,12082,36246,34,34,0,1
2,redd_house2_2,redd/redd_house2_2.csv,protocol_x_held_out_house,PX,protocol_x,,0,29378,29378,255,29370,29115,microwave,True,,29115,0,6964,20892,6,6,0,0
2,redd_house2_2,redd/redd_house2_2.csv,protocol_x_held_out_house,PX,protocol_x,,0,29378,29378,255,29370,29115,dish washer,True,,29115,0,920,2760,9,9,0,0
2,redd_house2_2,redd/redd_house2_2.csv,protocol_x_held_out_house,PX,protocol_x,,0,29378,29378,255,29370,29115,washer dryer,True,,29115,0,0,0,0,0,0,0
2,redd_house2_3,redd/redd_house2_3.csv,protocol_x_held_out_house,PX,protocol_x,,0,24010,24010,255,24002,23747,fridge,True,,23747,0,13618,40854,29,29,1,1
2,redd_house2_3,redd/redd_house2_3.csv,protocol_x_held_out_house,PX,protocol_x,,0,24010,24010,255,24002,23747,microwave,True,,23747,0,2954,8862,10,8,0,1
2,redd_house2_3,redd/redd_house2_3.csv,protocol_x_held_out_house,PX,protocol_x,,0,24010,24010,255,24002,23747,dish washer,True,,23747,0,0,0,0,0,0,0
2,redd_house2_3,redd/redd_house2_3.csv,protocol_x_held_out_house,PX,protocol_x,,0,24010,24010,255,24002,23747,washer dryer,True,,23747,0,0,0,0,0,0,0
2,redd_house2_4,redd/redd_house2_4.csv,protocol_x_held_out_house,PX,protocol_x,,0,33612,33612,255,33604,33349,fridge,True,,33349,0,15516,46548,61,61,1,0
2,redd_house2_4,redd/redd_house2_4.csv,protocol_x_held_out_house,PX,protocol_x,,0,33612,33612,255,33604,33349,microwave,True,,33349,0,4630,13890,13,13,1,0
2,redd_house2_4,redd/redd_house2_4.csv,protocol_x_held_out_house,PX,protocol_x,,0,33612,33612,255,33604,33349,dish washer,True,,33349,0,0,0,0,0,0,0
2,redd_house2_4,redd/redd_house2_4.csv,protocol_x_held_out_house,PX,protocol_x,,0,33612,33612,255,33604,33349,washer dryer,True,,33349,0,0,0,0,0,0,0
2,redd_house2_5,redd/redd_house2_5.csv,protocol_x_held_out_house,PX,protocol_x,,0,99258,99258,255,99250,98995,fridge,True,,98995,0,48745,146235,119,118,0,0
2,redd_house2_5,redd/redd_house2_5.csv,protocol_x_held_out_house,PX,protocol_x,,0,99258,99258,255,99250,98995,microwave,True,,98995,0,4296,12888,16,16,0,0
2,redd_house2_5,redd/redd_house2_5.csv,protocol_x_held_out_house,PX,protocol_x,,0,99258,99258,255,99250,98995,dish washer,True,,98995,0,1826,5478,19,19,0,0
2,redd_house2_5,redd/redd_house2_5.csv,protocol_x_held_out_house,PX,protocol_x,,0,99258,99258,255,99250,98995,washer dryer,True,,98995,0,0,0,0,0,0,0
2,redd_house2_6,redd/redd_house2_6.csv,protocol_x_held_out_house,PX,protocol_x,,0,23266,23266,255,23258,23003,fridge,True,,23003,0,10632,31896,29,28,0,1
2,redd_house2_6,redd/redd_house2_6.csv,protocol_x_held_out_house,PX,protocol_x,,0,23266,23266,255,23258,23003,microwave,True,,23003,0,2277,6831,7,7,0,0
2,redd_house2_6,redd/redd_house2_6.csv,protocol_x_held_out_house,PX,protocol_x,,0,23266,23266,255,23258,23003,dish washer,True,,23003,0,0,0,0,0,0,0
2,redd_house2_6,redd/redd_house2_6.csv,protocol_x_held_out_house,PX,protocol_x,,0,23266,23266,255,23258,23003,washer dryer,True,,23003,0,0,0,0,0,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B1,development,F1,0,7098,7098,255,7090,6835,fridge,True,F2;F3;F4,6835,0,1907,5721,11,11,1,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B1,development,F1,0,7098,7098,255,7090,6835,microwave,True,F2;F3;F4,6835,0,0,0,0,0,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B1,development,F1,0,7098,7098,255,7090,6835,dish washer,True,F2;F3;F4,6835,0,0,0,0,0,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B1,development,F1,0,7098,7098,255,7090,6835,washer dryer,True,F2;F3;F4,6835,0,0,0,0,0,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B2,development,F2,7098,14196,7098,7353,14188,6835,fridge,True,F1;F3;F4,6835,0,2463,7389,17,17,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B2,development,F2,7098,14196,7098,7353,14188,6835,microwave,True,F1;F3;F4,6835,0,0,0,0,0,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B2,development,F2,7098,14196,7098,7353,14188,6835,dish washer,True,F1;F3;F4,6835,0,0,0,0,0,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B2,development,F2,7098,14196,7098,7353,14188,6835,washer dryer,True,F1;F3;F4,6835,0,528,1584,1,1,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B3,development,F3,14196,21294,7098,14451,21286,6835,fridge,True,F1;F2;F4,6835,0,2399,7197,11,10,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B3,development,F3,14196,21294,7098,14451,21286,6835,microwave,True,F1;F2;F4,6835,0,0,0,0,0,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B3,development,F3,14196,21294,7098,14451,21286,6835,dish washer,True,F1;F2;F4,6835,0,0,0,0,0,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B3,development,F3,14196,21294,7098,14451,21286,6835,washer dryer,True,F1;F2;F4,6835,0,0,0,0,0,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B4,development,F4,21294,28392,7098,21549,28384,6835,fridge,True,F1;F2;F3,6835,0,2329,6987,15,15,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B4,development,F4,21294,28392,7098,21549,28384,6835,microwave,True,F1;F2;F3,6835,0,88,264,3,3,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B4,development,F4,21294,28392,7098,21549,28384,6835,dish washer,True,F1;F2;F3,6835,0,0,0,0,0,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B4,development,F4,21294,28392,7098,21549,28384,6835,washer dryer,True,F1;F2;F3,6835,0,0,0,0,0,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B5,locked_test,,28392,35491,7099,28647,35483,6836,fridge,True,,6836,0,2080,6240,14,14,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B5,locked_test,,28392,35491,7099,28647,35483,6836,microwave,True,,6836,0,102,306,5,5,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B5,locked_test,,28392,35491,7099,28647,35483,6836,dish washer,True,,6836,0,2,6,0,0,0,0
3,redd_house3_0,redd/redd_house3_0.csv,protocol_r_population,B5,locked_test,,28392,35491,7099,28647,35483,6836,washer dryer,True,,6836,0,0,0,0,0,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B1,development,F1,0,4759,4759,255,4751,4496,fridge,True,F2;F3;F4,4496,0,1312,3936,6,6,1,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B1,development,F1,0,4759,4759,255,4751,4496,microwave,True,F2;F3;F4,4496,0,0,0,0,0,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B1,development,F1,0,4759,4759,255,4751,4496,dish washer,True,F2;F3;F4,4496,0,0,0,0,0,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B1,development,F1,0,4759,4759,255,4751,4496,washer dryer,True,F2;F3;F4,4496,0,0,0,0,0,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B2,development,F2,4759,9519,4760,5014,9511,4497,fridge,True,F1;F3;F4,4497,0,1383,4149,9,9,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B2,development,F2,4759,9519,4760,5014,9511,4497,microwave,True,F1;F3;F4,4497,0,56,168,2,2,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B2,development,F2,4759,9519,4760,5014,9511,4497,dish washer,True,F1;F3;F4,4497,0,0,0,0,0,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B2,development,F2,4759,9519,4760,5014,9511,4497,washer dryer,True,F1;F3;F4,4497,0,0,0,0,0,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B3,development,F3,9519,14278,4759,9774,14270,4496,fridge,True,F1;F2;F4,4496,0,1315,3945,7,7,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B3,development,F3,9519,14278,4759,9774,14270,4496,microwave,True,F1;F2;F4,4496,0,82,246,4,4,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B3,development,F3,9519,14278,4759,9774,14270,4496,dish washer,True,F1;F2;F4,4496,0,0,0,0,0,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B3,development,F3,9519,14278,4759,9774,14270,4496,washer dryer,True,F1;F2;F4,4496,0,0,0,0,0,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B4,development,F4,14278,19038,4760,14533,19030,4497,fridge,True,F1;F2;F3,4497,0,1919,5757,12,12,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B4,development,F4,14278,19038,4760,14533,19030,4497,microwave,True,F1;F2;F3,4497,0,318,954,1,1,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B4,development,F4,14278,19038,4760,14533,19030,4497,dish washer,True,F1;F2;F3,4497,0,998,2994,6,6,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B4,development,F4,14278,19038,4760,14533,19030,4497,washer dryer,True,F1;F2;F3,4497,0,0,0,0,0,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B5,locked_test,,19038,23798,4760,19293,23790,4497,fridge,True,,4497,0,1780,5340,8,7,0,1
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B5,locked_test,,19038,23798,4760,19293,23790,4497,microwave,True,,4497,0,0,0,0,0,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B5,locked_test,,19038,23798,4760,19293,23790,4497,dish washer,True,,4497,0,0,0,0,0,0,0
3,redd_house3_1,redd/redd_house3_1.csv,protocol_r_population,B5,locked_test,,19038,23798,4760,19293,23790,4497,washer dryer,True,,4497,0,0,0,0,0,0,0
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B1,development,F1,0,5827,5827,255,5819,5564,fridge,True,F2;F3;F4,5564,0,1438,4314,8,8,1,0
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B1,development,F1,0,5827,5827,255,5819,5564,microwave,True,F2;F3;F4,5564,0,0,0,0,0,0,0
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B1,development,F1,0,5827,5827,255,5819,5564,dish washer,True,F2;F3;F4,5564,0,0,0,0,0,0,0
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B1,development,F1,0,5827,5827,255,5819,5564,washer dryer,True,F2;F3;F4,5564,0,0,0,0,0,0,0
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B2,development,F2,5827,11655,5828,6082,11647,5565,fridge,True,F1;F3;F4,5565,0,1337,4011,8,7,0,1
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B2,development,F2,5827,11655,5828,6082,11647,5565,microwave,True,F1;F3;F4,5565,0,0,0,0,0,0,0
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B2,development,F2,5827,11655,5828,6082,11647,5565,dish washer,True,F1;F3;F4,5565,0,0,0,0,0,0,0
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B2,development,F2,5827,11655,5828,6082,11647,5565,washer dryer,True,F1;F3;F4,5565,0,0,0,0,0,0,0
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B3,development,F3,11655,17483,5828,11910,17475,5565,fridge,True,F1;F2;F4,5565,0,1320,3960,7,7,1,1
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B3,development,F3,11655,17483,5828,11910,17475,5565,microwave,True,F1;F2;F4,5565,0,0,0,0,0,0,0
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B3,development,F3,11655,17483,5828,11910,17475,5565,dish washer,True,F1;F2;F4,5565,0,0,0,0,0,0,0
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B3,development,F3,11655,17483,5828,11910,17475,5565,washer dryer,True,F1;F2;F4,5565,0,0,0,0,0,0,0
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B4,development,F4,17483,23311,5828,17738,23303,5565,fridge,True,F1;F2;F3,5565,0,1206,3618,7,7,1,1
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B4,development,F4,17483,23311,5828,17738,23303,5565,microwave,True,F1;F2;F3,5565,0,0,0,0,0,0,0
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B4,development,F4,17483,23311,5828,17738,23303,5565,dish washer,True,F1;F2;F3,5565,0,0,0,0,0,0,0
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B4,development,F4,17483,23311,5828,17738,23303,5565,washer dryer,True,F1;F2;F3,5565,0,0,0,0,0,0,0
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B5,locked_test,,23311,29139,5828,23566,29131,5565,fridge,True,,5565,0,1553,4659,7,7,1,1
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B5,locked_test,,23311,29139,5828,23566,29131,5565,microwave,True,,5565,0,0,0,0,0,0,0
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B5,locked_test,,23311,29139,5828,23566,29131,5565,dish washer,True,,5565,0,0,0,0,0,0,0
