house,chunk,segment_id,source_file,appliance,class_type,protocol_role,validation_fold,row_start_inclusive,row_end_exclusive,column_present,row_count,nominal_duration_seconds,finite_samples,missing_samples,active_samples,active_duration_seconds,on_rate,rising_transitions,falling_transitions,complete_cycles,left_censored_runs,right_censored_runs,support_pass
1,10,redd_house1_10,redd/redd_house1_10.csv,washer dryer,optional_exploratory,train_validation_pool,2,9739,19478,True,9739,29217,9739,0,0,0,0.0,0,0,0,0,0,True
1,10,redd_house1_10,redd/redd_house1_10.csv,fridge,base,train_validation_pool,3,19478,29217,True,9739,29217,9739,0,2620,7860,0.26902146010884076,18,17,12,0,1,True
1,10,redd_house1_10,redd/redd_house1_10.csv,microwave,base,train_validation_pool,3,19478,29217,True,9739,29217,9739,0,164,492,0.016839511243454154,15,15,8,0,0,True
1,10,redd_house1_10,redd/redd_house1_10.csv,dish washer,base,train_validation_pool,3,19478,29217,True,9739,29217,9739,0,1,3,0.00010267994660642776,1,1,0,0,0,True
1,10,redd_house1_10,redd/redd_house1_10.csv,electric furnace,base,train_validation_pool,3,19478,29217,False,9739,29217,0,0,0,0,0.0,0,0,0,0,0,True
1,10,redd_house1_10,redd/redd_house1_10.csv,washer dryer,optional_exploratory,train_validation_pool,3,19478,29217,True,9739,29217,9739,0,262,786,0.026902146010884073,6,6,5,0,0,True
2,0,redd_house2_0,redd/redd_house2_0.csv,fridge,base,sealed_candidate_test,,0,34429,True,34429,103287,34429,0,13760,41280,0.39966307473350954,49,49,44,1,1,True
2,0,redd_house2_0,redd/redd_house2_0.csv,microwave,base,sealed_candidate_test,,0,34429,True,34429,103287,34429,0,5687,17061,0.16518051642510675,10,9,9,0,1,True
2,0,redd_house2_0,redd/redd_house2_0.csv,dish washer,base,sealed_candidate_test,,0,34429,True,34429,103287,34429,0,908,2724,0.026373115687356587,10,10,9,0,0,True
2,0,redd_house2_0,redd/redd_house2_0.csv,electric furnace,base,sealed_candidate_test,,0,34429,False,34429,103287,0,0,0,0,0.0,0,0,0,0,0,False
2,0,redd_house2_0,redd/redd_house2_0.csv,washer dryer,optional_exploratory,sealed_candidate_test,,0,34429,True,34429,103287,34429,0,0,0,0.0,0,0,0,0,0,True
2,1,redd_house2_1,redd/redd_house2_1.csv,fridge,base,sealed_candidate_test,,0,48110,True,48110,144330,48110,0,18533,55599,0.3852213676990231,84,84,78,0,0,True
2,1,redd_house2_1,redd/redd_house2_1.csv,microwave,base,sealed_candidate_test,,0,48110,True,48110,144330,48110,0,4192,12576,0.08713365204739139,8,8,5,0,0,True
2,1,redd_house2_1,redd/redd_house2_1.csv,dish washer,base,sealed_candidate_test,,0,48110,True,48110,144330,48110,0,930,2790,0.019330700478071085,10,10,10,0,0,True
2,1,redd_house2_1,redd/redd_house2_1.csv,electric furnace,base,sealed_candidate_test,,0,48110,False,48110,144330,0,0,0,0,0.0,0,0,0,0,0,False
2,1,redd_house2_1,redd/redd_house2_1.csv,washer dryer,optional_exploratory,sealed_candidate_test,,0,48110,True,48110,144330,48110,0,0,0,0.0,0,0,0,0,0,True
2,2,redd_house2_2,redd/redd_house2_2.csv,fridge,base,sealed_candidate_test,,0,29378,True,29378,88134,29378,0,12090,36270,0.4115324392402478,35,34,34,0,1,True
2,2,redd_house2_2,redd/redd_house2_2.csv,microwave,base,sealed_candidate_test,,0,29378,True,29378,88134,29378,0,6964,20892,0.23704813125468038,7,7,6,0,0,True
2,2,redd_house2_2,redd/redd_house2_2.csv,dish washer,base,sealed_candidate_test,,0,29378,True,29378,88134,29378,0,920,2760,0.031315950711416705,10,10,9,0,0,True
2,2,redd_house2_2,redd/redd_house2_2.csv,electric furnace,base,sealed_candidate_test,,0,29378,False,29378,88134,0,0,0,0,0.0,0,0,0,0,0,False
2,2,redd_house2_2,redd/redd_house2_2.csv,washer dryer,optional_exploratory,sealed_candidate_test,,0,29378,True,29378,88134,29378,0,0,0,0.0,0,0,0,0,0,True
2,3,redd_house2_3,redd/redd_house2_3.csv,fridge,base,sealed_candidate_test,,0,24010,True,24010,72030,24010,0,13881,41643,0.578134110787172,37,37,29,1,1,True
2,3,redd_house2_3,redd/redd_house2_3.csv,microwave,base,sealed_candidate_test,,0,24010,True,24010,72030,24010,0,2986,8958,0.12436484798000833,13,12,10,0,1,True
2,3,redd_house2_3,redd/redd_house2_3.csv,dish washer,base,sealed_candidate_test,,0,24010,True,24010,72030,24010,0,0,0,0.0,0,0,0,0,0,True
2,3,redd_house2_3,redd/redd_house2_3.csv,electric furnace,base,sealed_candidate_test,,0,24010,False,24010,72030,0,0,0,0,0.0,0,0,0,0,0,False
2,3,redd_house2_3,redd/redd_house2_3.csv,washer dryer,optional_exploratory,sealed_candidate_test,,0,24010,True,24010,72030,24010,0,1,3,4.1649312786339026e-05,1,1,0,0,0,True
2,4,redd_house2_4,redd/redd_house2_4.csv,fridge,base,sealed_candidate_test,,0,33612,True,33612,100836,33612,0,15771,47313,0.4692074259193145,67,68,61,1,0,True
2,4,redd_house2_4,redd/redd_house2_4.csv,microwave,base,sealed_candidate_test,,0,33612,True,33612,100836,33612,0,4885,14655,0.1453349994049744,23,24,13,1,0,True
2,4,redd_house2_4,redd/redd_house2_4.csv,dish washer,base,sealed_candidate_test,,0,33612,True,33612,100836,33612,0,0,0,0.0,0,0,0,0,0,True
2,4,redd_house2_4,redd/redd_house2_4.csv,electric furnace,base,sealed_candidate_test,,0,33612,False,33612,100836,0,0,0,0,0.0,0,0,0,0,0,False
2,4,redd_house2_4,redd/redd_house2_4.csv,washer dryer,optional_exploratory,sealed_candidate_test,,0,33612,True,33612,100836,33612,0,0,0,0.0,0,0,0,0,0,True
2,5,redd_house2_5,redd/redd_house2_5.csv,fridge,base,sealed_candidate_test,,0,99258,True,99258,297774,99258,0,48752,146256,0.49116444014588245,133,133,119,0,0,True
2,5,redd_house2_5,redd/redd_house2_5.csv,microwave,base,sealed_candidate_test,,0,99258,True,99258,297774,99258,0,4296,12888,0.043281146104092366,26,26,16,0,0,True
2,5,redd_house2_5,redd/redd_house2_5.csv,dish washer,base,sealed_candidate_test,,0,99258,True,99258,297774,99258,0,1826,5478,0.0183965020451752,21,21,19,0,0,True
2,5,redd_house2_5,redd/redd_house2_5.csv,electric furnace,base,sealed_candidate_test,,0,99258,False,99258,297774,0,0,0,0,0.0,0,0,0,0,0,False
2,5,redd_house2_5,redd/redd_house2_5.csv,washer dryer,optional_exploratory,sealed_candidate_test,,0,99258,True,99258,297774,99258,0,0,0,0.0,0,0,0,0,0,True
2,6,redd_house2_6,redd/redd_house2_6.csv,fridge,base,sealed_candidate_test,,0,23266,True,23266,69798,23266,0,10723,32169,0.46088713143643084,33,32,29,0,1,True
2,6,redd_house2_6,redd/redd_house2_6.csv,microwave,base,sealed_candidate_test,,0,23266,True,23266,69798,23266,0,2277,6831,0.09786813375741425,7,7,7,0,0,True
2,6,redd_house2_6,redd/redd_house2_6.csv,dish washer,base,sealed_candidate_test,,0,23266,True,23266,69798,23266,0,0,0,0.0,0,0,0,0,0,True
2,6,redd_house2_6,redd/redd_house2_6.csv,electric furnace,base,sealed_candidate_test,,0,23266,False,23266,69798,0,0,0,0,0.0,0,0,0,0,0,False
2,6,redd_house2_6,redd/redd_house2_6.csv,washer dryer,optional_exploratory,sealed_candidate_test,,0,23266,True,23266,69798,23266,0,0,0,0.0,0,0,0,0,0,True
3,0,redd_house3_0,redd/redd_house3_0.csv,fridge,base,train_validation_pool,1,0,11831,True,11831,35493,11831,0,3451,10353,0.29169131941509596,22,23,21,1,0,True
3,0,redd_house3_0,redd/redd_house3_0.csv,microwave,base,train_validation_pool,1,0,11831,True,11831,35493,11831,0,0,0,0.0,0,0,0,0,0,True
3,0,redd_house3_0,redd/redd_house3_0.csv,dish washer,base,train_validation_pool,1,0,11831,True,11831,35493,11831,0,0,0,0.0,0,0,0,0,0,True
3,0,redd_house3_0,redd/redd_house3_0.csv,electric furnace,base,train_validation_pool,1,0,11831,True,11831,35493,11831,0,828,2484,0.06998563096948694,4,4,4,0,0,True
3,0,redd_house3_0,redd/redd_house3_0.csv,washer dryer,optional_exploratory,train_validation_pool,1,0,11831,True,11831,35493,11831,0,528,1584,0.044628518299382976,1,1,1,0,0,True
3,0,redd_house3_0,redd/redd_house3_0.csv,fridge,base,train_validation_pool,2,11831,23661,True,11830,35490,11830,0,4158,12474,0.3514792899408284,22,21,21,0,1,True
3,0,redd_house3_0,redd/redd_house3_0.csv,microwave,base,train_validation_pool,2,11831,23661,True,11830,35490,11830,0,0,0,0.0,0,0,0,0,0,True
3,0,redd_house3_0,redd/redd_house3_0.csv,dish washer,base,train_validation_pool,2,11831,23661,True,11830,35490,11830,0,0,0,0.0,0,0,0,0,0,True
3,0,redd_house3_0,redd/redd_house3_0.csv,electric furnace,base,train_validation_pool,2,11831,23661,True,11830,35490,11830,0,1169,3507,0.09881656804733728,6,6,6,0,0,True
3,0,redd_house3_0,redd/redd_house3_0.csv,washer dryer,optional_exploratory,train_validation_pool,2,11831,23661,True,11830,35490,11830,0,0,0,0.0,0,0,0,0,0,True
3,0,redd_house3_0,redd/redd_house3_0.csv,fridge,base,train_validation_pool,3,23661,35491,True,11830,35490,11830,0,3770,11310,0.31868131868131866,26,27,25,1,0,True
3,0,redd_house3_0,redd/redd_house3_0.csv,microwave,base,train_validation_pool,3,23661,35491,True,11830,35490,11830,0,190,570,0.016060862214708368,10,10,8,0,0,True
3,0,redd_house3_0,redd/redd_house3_0.csv,dish washer,base,train_validation_pool,3,23661,35491,True,11830,35490,11830,0,2,6,0.000169061707523246,2,2,0,0,0,True
3,0,redd_house3_0,redd/redd_house3_0.csv,electric furnace,base,train_validation_pool,3,23661,35491,True,11830,35490,11830,0,337,1011,0.028486897717666947,2,2,2,0,0,True
3,0,redd_house3_0,redd/redd_house3_0.csv,washer dryer,optional_exploratory,train_validation_pool,3,23661,35491,True,11830,35490,11830,0,0,0,0.0,0,0,0,0,0,True
3,1,redd_house3_1,redd/redd_house3_1.csv,fridge,base,train_validation_pool,1,0,7933,True,7933,23799,7933,0,2445,7335,0.30820622715240137,13,13,12,1,1,True
3,1,redd_house3_1,redd/redd_house3_1.csv,microwave,base,train_validation_pool,1,0,7933,True,7933,23799,7933,0,56,168,0.007059120131097945,2,2,2,0,0,True
3,1,redd_house3_1,redd/redd_house3_1.csv,dish washer,base,train_validation_pool,1,0,7933,True,7933,23799,7933,0,0,0,0.0,0,0,0,0,0,True
3,1,redd_house3_1,redd/redd_house3_1.csv,electric furnace,base,train_validation_pool,1,0,7933,True,7933,23799,7933,0,160,480,0.020168914660279844,1,1,1,0,0,True
3,1,redd_house3_1,redd/redd_house3_1.csv,washer dryer,optional_exploratory,train_validation_pool,1,0,7933,True,7933,23799,7933,0,0,0,0.0,0,0,0,0,0,True
3,1,redd_house3_1,redd/redd_house3_1.csv,fridge,base,train_validation_pool,2,7933,15866,True,7933,23799,7933,0,2190,6570,0.27606201941258035,14,14,13,1,1,True
3,1,redd_house3_1,redd/redd_house3_1.csv,microwave,base,train_validation_pool,2,7933,15866,True,7933,23799,7933,0,82,246,0.01033656876339342,5,5,4,0,0,True
3,1,redd_house3_1,redd/redd_house3_1.csv,dish washer,base,train_validation_pool,2,7933,15866,True,7933,23799,7933,0,0,0,0.0,0,0,0,0,0,True
3,1,redd_house3_1,redd/redd_house3_1.csv,electric furnace,base,train_validation_pool,2,7933,15866,True,7933,23799,7933,0,1289,3867,0.16248581873187948,7,6,6,0,1,True
3,1,redd_house3_1,redd/redd_house3_1.csv,washer dryer,optional_exploratory,train_validation_pool,2,7933,15866,True,7933,23799,7933,0,0,0,0.0,0,0,0,0,0,True
3,1,redd_house3_1,redd/redd_house3_1.csv,fridge,base,train_validation_pool,3,15866,23798,True,7932,23796,7932,0,3429,10287,0.4322995461422088,19,19,15,1,1,True
3,1,redd_house3_1,redd/redd_house3_1.csv,microwave,base,train_validation_pool,3,15866,23798,True,7932,23796,7932,0,318,954,0.040090771558245086,1,1,1,0,0,True
3,1,redd_house3_1,redd/redd_house3_1.csv,dish washer,base,train_validation_pool,3,15866,23798,True,7932,23796,7932,0,998,2994,0.12581946545637923,6,6,6,0,0,True
3,1,redd_house3_1,redd/redd_house3_1.csv,electric furnace,base,train_validation_pool,3,15866,23798,True,7932,23796,7932,0,626,1878,0.0789208270297529,4,5,3,1,0,True
3,1,redd_house3_1,redd/redd_house3_1.csv,washer dryer,optional_exploratory,train_validation_pool,3,15866,23798,True,7932,23796,7932,0,0,0,0.0,0,0,0,0,0,True
3,2,redd_house3_2,redd/redd_house3_2.csv,fridge,base,train_validation_pool,1,0,9713,True,9713,29139,9713,0,2468,7404,0.2540924534129517,14,15,14,1,0,True
3,2,redd_house3_2,redd/redd_house3_2.csv,microwave,base,train_validation_pool,1,0,9713,True,9713,29139,9713,0,0,0,0.0,0,0,0,0,0,True
3,2,redd_house3_2,redd/redd_house3_2.csv,dish washer,base,train_validation_pool,1,0,9713,True,9713,29139,9713,0,0,0,0.0,0,0,0,0,0,True
3,2,redd_house3_2,redd/redd_house3_2.csv,electric furnace,base,train_validation_pool,1,0,9713,True,9713,29139,9713,0,0,0,0.0,0,0,0,0,0,True
3,2,redd_house3_2,redd/redd_house3_2.csv,washer dryer,optional_exploratory,train_validation_pool,1,0,9713,True,9713,29139,9713,0,0,0,0.0,0,0,0,0,0,True
3,2,redd_house3_2,redd/redd_house3_2.csv,fridge,base,train_validation_pool,2,9713,19426,True,9713,29139,9713,0,2176,6528,0.22402965098321836,13,13,13,0,0,True
3,2,redd_house3_2,redd/redd_house3_2.csv,microwave,base,train_validation_pool,2,9713,19426,True,9713,29139,9713,0,0,0,0.0,0,0,0,0,0,True
3,2,redd_house3_2,redd/redd_house3_2.csv,dish washer,base,train_validation_pool,2,9713,19426,True,9713,29139,9713,0,0,0,0.0,0,0,0,0,0,True
3,2,redd_house3_2,redd/redd_house3_2.csv,electric furnace,base,train_validation_pool,2,9713,19426,True,9713,29139,9713,0,0,0,0.0,0,0,0,0,0,True
3,2,redd_house3_2,redd/redd_house3_2.csv,washer dryer,optional_exploratory,train_validation_pool,2,9713,19426,True,9713,29139,9713,0,0,0,0.0,0,0,0,0,0,True
3,2,redd_house3_2,redd/redd_house3_2.csv,fridge,base,train_validation_pool,3,19426,29139,True,9713,29139,9713,0,2564,7692,0.26397611448574076,14,13,13,0,1,True
3,2,redd_house3_2,redd/redd_house3_2.csv,microwave,base,train_validation_pool,3,19426,29139,True,9713,29139,9713,0,0,0,0.0,0,0,0,0,0,True
3,2,redd_house3_2,redd/redd_house3_2.csv,dish washer,base,train_validation_pool,3,19426,29139,True,9713,29139,9713,0,0,0,0.0,0,0,0,0,0,True
3,2,redd_house3_2,redd/redd_house3_2.csv,electric furnace,base,train_validation_pool,3,19426,29139,True,9713,29139,9713,0,0,0,0.0,0,0,0,0,0,True
3,2,redd_house3_2,redd/redd_house3_2.csv,washer dryer,optional_exploratory,train_validation_pool,3,19426,29139,True,9713,29139,9713,0,0,0,0.0,0,0,0,0,0,True
3,3,redd_house3_3,redd/redd_house3_3.csv,fridge,base,train_validation_pool,1,0,15092,True,15092,45276,15092,0,7018,21054,0.4650145772594752,22,23,22,1,0,True
3,3,redd_house3_3,redd/redd_house3_3.csv,microwave,base,train_validation_pool,1,0,15092,True,15092,45276,15092,0,84,252,0.0055658627087198514,2,2,2,0,0,True
3,3,redd_house3_3,redd/redd_house3_3.csv,dish washer,base,train_validation_pool,1,0,15092,True,15092,45276,15092,0,0,0,0.0,0,0,0,0,0,True
3,3,redd_house3_3,redd/redd_house3_3.csv,electric furnace,base,train_validation_pool,1,0,15092,True,15092,45276,15092,0,573,1719,0.037967134905910416,3,3,3,0,0,True
3,3,redd_house3_3,redd/redd_house3_3.csv,washer dryer,optional_exploratory,train_validation_pool,1,0,15092,True,15092,45276,15092,0,1,3,6.626027034190299e-05,1,1,0,0,0,True
3,3,redd_house3_3,redd/redd_house3_3.csv,fridge,base,train_validation_pool,2,15092,30183,True,15091,45273,15091,0,6522,19566,0.4321781194089192,31,31,31,0,0,True
3,3,redd_house3_3,redd/redd_house3_3.csv,microwave,base,train_validation_pool,2,15092,30183,True,15091,45273,15091,0,85,255,0.0056324961897819895,3,3,3,0,0,True
3,3,redd_house3_3,redd/redd_house3_3.csv,dish washer,base,train_validation_pool,2,15092,30183,True,15091,45273,15091,0,1,3,6.62646610562587e-05,1,1,0,0,0,True
3,3,redd_house3_3,redd/redd_house3_3.csv,electric furnace,base,train_validation_pool,2,15092,30183,True,15091,45273,15091,0,0,0,0.0,0,0,0,0,0,True
3,3,redd_house3_3,redd/redd_house3_3.csv,washer dryer,optional_exploratory,train_validation_pool,2,15092,30183,True,15091,45273,15091,0,0,0,0.0,0,0,0,0,0,True
3,3,redd_house3_3,redd/redd_house3_3.csv,fridge,base,train_validation_pool,3,30183,45274,True,15091,45273,15091,0,5574,16722,0.369359220727586,38,38,34,0,0,True
3,3,redd_house3_3,redd/redd_house3_3.csv,microwave,base,train_validation_pool,3,30183,45274,True,15091,45273,15091,0,111,333,0.007355377377244715,2,2,2,0,0,True
3,3,redd_house3_3,redd/redd_house3_3.csv,dish washer,base,train_validation_pool,3,30183,45274,True,15091,45273,15091,0,0,0,0.0,0,0,0,0,0,True
3,3,redd_house3_3,redd/redd_house3_3.csv,electric furnace,base,train_validation_pool,3,30183,45274,True,15091,45273,15091,0,0,0,0.0,0,0,0,0,0,True
3,3,redd_house3_3,redd/redd_house3_3.csv,washer dryer,optional_exploratory,train_validation_pool,3,30183,45274,True,15091,45273,15091,0,4167,12501,0.27612484262143,4,4,4,0,0,True
3,4,redd_house3_4,redd/redd_house3_4.csv,fridge,base,train_validation_pool,1,0,9845,True,9845,29535,9845,0,3986,11958,0.40487557135601826,26,26,24,0,0,True
3,4,redd_house3_4,redd/redd_house3_4.csv,microwave,base,train_validation_pool,1,0,9845,True,9845,29535,9845,0,258,774,0.026206196038598275,10,10,10,0,0,True
3,4,redd_house3_4,redd/redd_house3_4.csv,dish washer,base,train_validation_pool,1,0,9845,True,9845,29535,9845,0,997,2991,0.10126968004062976,6,6,6,0,0,True
3,4,redd_house3_4,redd/redd_house3_4.csv,electric furnace,base,train_validation_pool,1,0,9845,True,9845,29535,9845,0,0,0,0.0,0,0,0,0,0,True
3,4,redd_house3_4,redd/redd_house3_4.csv,washer dryer,optional_exploratory,train_validation_pool,1,0,9845,True,9845,29535,9845,0,2910,8730,0.29558151345860845,3,2,2,0,1,True
3,4,redd_house3_4,redd/redd_house3_4.csv,fridge,base,train_validation_pool,2,9845,19690,True,9845,29535,9845,0,3781,11343,0.3840528186896902,24,23,21,0,1,True
3,4,redd_house3_4,redd/redd_house3_4.csv,microwave,base,train_validation_pool,2,9845,19690,True,9845,29535,9845,0,0,0,0.0,0,0,0,0,0,True
3,4,redd_house3_4,redd/redd_house3_4.csv,dish washer,base,train_validation_pool,2,9845,19690,True,9845,29535,9845,0,0,0,0.0,0,0,0,0,0,True
3,4,redd_house3_4,redd/redd_house3_4.csv,electric furnace,base,train_validation_pool,2,9845,19690,True,9845,29535,9845,0,0,0,0.0,0,0,0,0,0,True
3,4,redd_house3_4,redd/redd_house3_4.csv,washer dryer,optional_exploratory,train_validation_pool,2,9845,19690,True,9845,29535,9845,0,896,2688,0.0910106653123413,0,1,0,1,0,True
3,4,redd_house3_4,redd/redd_house3_4.csv,fridge,base,train_validation_pool,3,19690,29535,True,9845,29535,9845,0,4082,12246,0.41462671406805485,18,19,18,1,0,True
3,4,redd_house3_4,redd/redd_house3_4.csv,microwave,base,train_validation_pool,3,19690,29535,True,9845,29535,9845,0,152,456,0.015439309294057898,6,6,5,0,0,True
3,4,redd_house3_4,redd/redd_house3_4.csv,dish washer,base,train_validation_pool,3,19690,29535,True,9845,29535,9845,0,0,0,0.0,0,0,0,0,0,True
3,4,redd_house3_4,redd/redd_house3_4.csv,electric furnace,base,train_validation_pool,3,19690,29535,True,9845,29535,9845,0,0,0,0.0,0,0,0,0,0,True
3,4,redd_house3_4,redd/redd_house3_4.csv,washer dryer,optional_exploratory,train_validation_pool,3,19690,29535,True,9845,29535,9845,0,0,0,0.0,0,0,0,0,0,True
3,5,redd_house3_5,redd/redd_house3_5.csv,fridge,base,train_validation_pool,1,0,26269,True,26269,78807,26269,0,10424,31272,0.39681754158894517,46,46,44,0,0,True
3,5,redd_house3_5,redd/redd_house3_5.csv,microwave,base,train_validation_pool,1,0,26269,True,26269,78807,26269,0,70,210,0.0026647379039933003,2,2,2,0,0,True
3,5,redd_house3_5,redd/redd_house3_5.csv,dish washer,base,train_validation_pool,1,0,26269,True,26269,78807,26269,0,1,3,3.806768434276143e-05,1,1,0,0,0,True
3,5,redd_house3_5,redd/redd_house3_5.csv,electric furnace,base,train_validation_pool,1,0,26269,True,26269,78807,26269,0,0,0,0.0,0,0,0,0,0,True
3,5,redd_house3_5,redd/redd_house3_5.csv,washer dryer,optional_exploratory,train_validation_pool,1,0,26269,True,26269,78807,26269,0,0,0,0.0,0,0,0,0,0,True
3,5,redd_house3_5,redd/redd_house3_5.csv,fridge,base,train_validation_pool,2,26269,52538,True,26269,78807,26269,0,11670,35010,0.4442498762800259,51,51,48,0,0,True
3,5,redd_house3_5,redd/redd_house3_5.csv,microwave,base,train_validation_pool,2,26269,52538,True,26269,78807,26269,0,269,807,0.010240207088202825,9,9,7,0,0,True
3,5,redd_house3_5,redd/redd_house3_5.csv,dish washer,base,train_validation_pool,2,26269,52538,True,26269,78807,26269,0,1007,3021,0.03833415813316076,6,6,6,0,0,True
3,5,redd_house3_5,redd/redd_house3_5.csv,electric furnace,base,train_validation_pool,2,26269,52538,True,26269,78807,26269,0,1,3,3.806768434276143e-05,1,1,0,0,0,True
3,5,redd_house3_5,redd/redd_house3_5.csv,washer dryer,optional_exploratory,train_validation_pool,2,26269,52538,True,26269,78807,26269,0,0,0,0.0,0,0,0,0,0,True
3,5,redd_house3_5,redd/redd_house3_5.csv,fridge,base,train_validation_pool,3,52538,78807,True,26269,78807,26269,0,12161,36483,0.46294110929232174,48,48,46,0,0,True
3,5,redd_house3_5,redd/redd_house3_5.csv,microwave,base,train_validation_pool,3,52538,78807,True,26269,78807,26269,0,112,336,0.00426358064638928,3,3,3,0,0,True
3,5,redd_house3_5,redd/redd_house3_5.csv,dish washer,base,train_validation_pool,3,52538,78807,True,26269,78807,26269,0,1,3,3.806768434276143e-05,1,1,0,0,0,True
3,5,redd_house3_5,redd/redd_house3_5.csv,electric furnace,base,train_validation_pool,3,52538,78807,True,26269,78807,26269,0,0,0,0.0,0,0,0,0,0,True
3,5,redd_house3_5,redd/redd_house3_5.csv,washer dryer,optional_exploratory,train_validation_pool,3,52538,78807,True,26269,78807,26269,0,1,3,3.806768434276143e-05,1,1,0,0,0,True
4,0,redd_house4_0,redd/redd_house4_0.csv,fridge,base,sealed_candidate_test,,0,36688,False,36688,110064,0,0,0,0,0.0,0,0,0,0,0,True
4,0,redd_house4_0,redd/redd_house4_0.csv,microwave,base,sealed_candidate_test,,0,36688,False,36688,110064,0,0,0,0,0.0,0,0,0,0,0,True
4,0,redd_house4_0,redd/redd_house4_0.csv,dish washer,base,sealed_candidate_test,,0,36688,True,36688,110064,36688,0,2,6,5.4513737461840385e-05,2,2,0,0,0,True
4,0,redd_house4_0,redd/redd_house4_0.csv,electric furnace,base,sealed_candidate_test,,0,36688,True,36688,110064,36688,0,36688,110064,1.0,0,0,0,1,1,False
4,0,redd_house4_0,redd/redd_house4_0.csv,washer dryer,optional_exploratory,sealed_candidate_test,,0,36688,True,36688,110064,36688,0,1685,5055,0.04592782381160052,2,2,1,0,0,True
4,1,redd_house4_1,redd/redd_house4_1.csv,fridge,base,sealed_candidate_test,,0,22594,False,22594,67782,0,0,0,0,0.0,0,0,0,0,0,True
4,1,redd_house4_1,redd/redd_house4_1.csv,microwave,base,sealed_candidate_test,,0,22594,False,22594,67782,0,0,0,0,0.0,0,0,0,0,0,True
4,1,redd_house4_1,redd/redd_house4_1.csv,dish washer,base,sealed_candidate_test,,0,22594,True,22594,67782,22594,0,0,0,0.0,0,0,0,0,0,True
4,1,redd_house4_1,redd/redd_house4_1.csv,electric furnace,base,sealed_candidate_test,,0,22594,True,22594,67782,22594,0,22594,67782,1.0,0,0,0,1,1,False
4,1,redd_house4_1,redd/redd_house4_1.csv,washer dryer,optional_exploratory,sealed_candidate_test,,0,22594,True,22594,67782,22594,0,1271,3813,0.056253872709568914,1,1,1,0,0,True
4,2,redd_house4_2,redd/redd_house4_2.csv,fridge,base,sealed_candidate_test,,0,43118,False,43118,129354,0,0,0,0,0.0,0,0,0,0,0,True
4,2,redd_house4_2,redd/redd_house4_2.csv,microwave,base,sealed_candidate_test,,0,43118,False,43118,129354,0,0,0,0,0.0,0,0,0,0,0,True
4,2,redd_house4_2,redd/redd_house4_2.csv,dish washer,base,sealed_candidate_test,,0,43118,True,43118,129354,43118,0,0,0,0.0,0,0,0,0,0,True
4,2,redd_house4_2,redd/redd_house4_2.csv,electric furnace,base,sealed_candidate_test,,0,43118,True,43118,129354,43118,0,43118,129354,1.0,0,0,0,1,1,False
4,2,redd_house4_2,redd/redd_house4_2.csv,washer dryer,optional_exploratory,sealed_candidate_test,,0,43118,True,43118,129354,43118,0,979,2937,0.022705134746509578,11,10,9,0,1,True
4,3,redd_house4_3,redd/redd_house4_3.csv,fridge,base,sealed_candidate_test,,0,22835,False,22835,68505,0,0,0,0,0.0,0,0,0,0,0,True
4,3,redd_house4_3,redd/redd_house4_3.csv,microwave,base,sealed_candidate_test,,0,22835,False,22835,68505,0,0,0,0,0.0,0,0,0,0,0,True
4,3,redd_house4_3,redd/redd_house4_3.csv,dish washer,base,sealed_candidate_test,,0,22835,True,22835,68505,22835,0,0,0,0.0,0,0,0,0,0,True
4,3,redd_house4_3,redd/redd_house4_3.csv,electric furnace,base,sealed_candidate_test,,0,22835,True,22835,68505,22835,0,22835,68505,1.0,0,0,0,1,1,False
4,3,redd_house4_3,redd/redd_house4_3.csv,washer dryer,optional_exploratory,sealed_candidate_test,,0,22835,True,22835,68505,22835,0,0,0,0.0,0,0,0,0,0,True
4,4,redd_house4_4,redd/redd_house4_4.csv,fridge,base,sealed_candidate_test,,0,40867,False,40867,122601,0,0,0,0,0.0,0,0,0,0,0,True
4,4,redd_house4_4,redd/redd_house4_4.csv,microwave,base,sealed_candidate_test,,0,40867,False,40867,122601,0,0,0,0,0.0,0,0,0,0,0,True
4,4,redd_house4_4,redd/redd_house4_4.csv,dish washer,base,sealed_candidate_test,,0,40867,True,40867,122601,40867,0,772,2316,0.018890547385421,8,8,6,0,0,True
4,4,redd_house4_4,redd/redd_house4_4.csv,electric furnace,base,sealed_candidate_test,,0,40867,True,40867,122601,40867,0,40865,122595,0.9999510607580688,2,2,1,1,1,False
4,4,redd_house4_4,redd/redd_house4_4.csv,washer dryer,optional_exploratory,sealed_candidate_test,,0,40867,True,40867,122601,40867,0,0,0,0.0,0,0,0,0,0,True
4,5,redd_house4_5,redd/redd_house4_5.csv,fridge,base,sealed_candidate_test,,0,108881,False,108881,326643,0,0,0,0,0.0,0,0,0,0,0,True
4,5,redd_house4_5,redd/redd_house4_5.csv,microwave,base,sealed_candidate_test,,0,108881,False,108881,326643,0,0,0,0,0.0,0,0,0,0,0,True
4,5,redd_house4_5,redd/redd_house4_5.csv,dish washer,base,sealed_candidate_test,,0,108881,True,108881,326643,108881,0,699,2097,0.006419852866891377,11,11,5,0,0,True
4,5,redd_house4_5,redd/redd_house4_5.csv,electric furnace,base,sealed_candidate_test,,0,108881,True,108881,326643,108881,0,108881,326643,1.0,0,0,0,1,1,False
